Session_ID,Purchase_Probability,Revenue,PageValues,Month,VisitorType,TrafficType,Region
9311,75.52%,False,10.66936985,Nov,Returning_Visitor,2,3
3546,75.45%,True,42.41914286,May,Returning_Visitor,14,2
6615,75.43%,True,44.89345937,Oct,Returning_Visitor,4,7
7619,75.41%,False,21.32413414,Sep,Returning_Visitor,7,8
10655,75.40%,False,23.59811637,Nov,Returning_Visitor,2,4
11626,75.39%,True,62.86831138,Nov,Returning_Visitor,1,1
8167,75.34%,False,21.85958403,Nov,Returning_Visitor,2,1
66,75.34%,True,22.9160357,Feb,Returning_Visitor,1,3
12149,75.33%,False,11.61864445,Nov,Returning_Visitor,1,1
11771,75.31%,True,7.477388113,Nov,Returning_Visitor,1,1
5539,75.31%,True,1.023391581,Jul,Returning_Visitor,4,8
1731,75.29%,False,18.20995652,Mar,Returning_Visitor,2,7
11974,75.25%,True,6.898232461,Nov,Returning_Visitor,3,1
1297,75.24%,True,16.94643793,Mar,Returning_Visitor,8,3
10260,75.24%,False,5.552517289,Nov,Returning_Visitor,10,3
10074,75.16%,True,24.28901413,Nov,Returning_Visitor,3,1
749,75.16%,True,43.3616369,Mar,Returning_Visitor,2,1
7335,75.12%,True,7.826836353,Aug,Returning_Visitor,2,1
6562,75.08%,True,3.586636448,Sep,Returning_Visitor,2,1
3042,75.07%,True,49.66307692,May,Returning_Visitor,2,4
11149,75.07%,True,3.86863332,Nov,Returning_Visitor,1,2
1788,75.04%,False,50.66498303,Mar,Returning_Visitor,3,4
8250,75.02%,True,5.482895824,Nov,Returning_Visitor,2,1
6610,75.01%,True,40.27815244,Sep,New_Visitor,6,1
5606,74.98%,True,12.08836478,Oct,Returning_Visitor,13,1
12126,74.98%,False,3.451072113,Nov,Returning_Visitor,2,2
5954,74.93%,False,9.231934863,Nov,Returning_Visitor,6,1
8325,74.91%,True,13.76473644,Nov,Returning_Visitor,2,3
10123,74.89%,True,9.581561053,Nov,Returning_Visitor,1,3
10314,74.86%,False,17.60269465,Nov,Returning_Visitor,10,1
1478,74.85%,True,19.3654955,Mar,Returning_Visitor,2,1
2240,74.81%,True,16.04860714,May,Returning_Visitor,13,3
2342,74.80%,True,65.988,May,Returning_Visitor,11,1
3365,74.79%,True,28.29538462,May,Returning_Visitor,2,1
10711,74.78%,True,3.546315545,Nov,Returning_Visitor,1,4
9816,74.77%,True,6.194287817,Nov,Returning_Visitor,1,1
8923,74.76%,False,66.57412378,Nov,Returning_Visitor,2,4
6810,74.76%,True,6.929826318,Nov,Returning_Visitor,4,2
2988,74.75%,True,15.249,May,Returning_Visitor,3,1
8572,74.72%,True,50.09121868,Nov,Returning_Visitor,2,5
10590,74.69%,True,14.45829487,Nov,Returning_Visitor,2,3
4880,74.68%,True,20.62474136,May,Returning_Visitor,3,6
2733,74.60%,True,10.4445,May,Returning_Visitor,1,5
2166,74.57%,True,17.69657143,May,New_Visitor,4,1
4368,74.55%,True,5.137714286,May,Returning_Visitor,20,4
10213,74.51%,False,5.751219035,Nov,Returning_Visitor,2,1
11376,74.51%,True,4.59675105,Nov,Returning_Visitor,8,9
10395,74.43%,True,18.26940096,Nov,New_Visitor,2,9
2479,74.42%,True,7.734903101,May,Returning_Visitor,4,6
2959,74.37%,False,27.89977528,May,Returning_Visitor,3,6
5373,74.35%,True,42.29306752,Oct,New_Visitor,3,3
5789,74.31%,True,1.273317415,Aug,Returning_Visitor,2,3
1999,74.30%,True,17.34893623,Mar,Returning_Visitor,2,1
11460,74.30%,True,15.38432962,Nov,Returning_Visitor,2,7
4490,74.26%,True,11.47812903,May,Returning_Visitor,1,4
2880,74.26%,True,10.02085714,May,Returning_Visitor,4,1
7531,74.23%,True,15.70942935,Aug,Returning_Visitor,2,2
1860,74.21%,False,29.01038502,Mar,New_Visitor,8,1
5914,74.17%,True,18.09857173,Aug,Returning_Visitor,2,8
6165,74.14%,True,13.59420027,Sep,Returning_Visitor,2,1
3286,74.10%,True,16.07106667,May,Returning_Visitor,2,7
1049,74.09%,True,5.698642857,Mar,Returning_Visitor,10,6
6001,74.08%,True,22.25592956,Sep,Returning_Visitor,4,8
9778,74.05%,True,8.960747931,Nov,Returning_Visitor,2,3
2259,74.04%,False,18.99269231,May,Returning_Visitor,2,1
1339,73.99%,True,6.506831398,Mar,Returning_Visitor,2,2
3394,73.98%,False,16.197,May,Returning_Visitor,6,6
2870,73.97%,False,18.12446087,May,Returning_Visitor,4,1
398,73.94%,True,78.93483561,Mar,Returning_Visitor,1,2
2201,73.89%,True,12.484125,May,Returning_Visitor,1,8
11090,73.88%,True,54.10230816,Dec,Returning_Visitor,10,2
9626,73.81%,True,7.180348301,Nov,Returning_Visitor,10,3
11975,73.76%,True,41.55801982,Nov,Returning_Visitor,1,6
2608,73.74%,True,215.0094118,May,Returning_Visitor,2,4
1783,73.73%,True,12.55220741,Mar,Returning_Visitor,1,3
9985,73.71%,True,1.777492546,Nov,Returning_Visitor,1,1
9754,73.68%,True,3.836079931,Dec,Returning_Visitor,7,2
10353,73.68%,False,55.31956658,Nov,Returning_Visitor,8,1
4871,73.65%,True,11.38642105,May,Returning_Visitor,4,6
7055,73.60%,True,33.41173784,Jul,Returning_Visitor,13,7
6854,73.59%,True,12.1225775,Oct,Returning_Visitor,2,2
9467,73.57%,True,15.988034,Nov,Returning_Visitor,2,7
4008,73.57%,True,6.588,May,New_Visitor,2,7
6838,73.54%,False,20.13907622,Nov,Returning_Visitor,1,3
2633,73.52%,False,9.922972973,May,Returning_Visitor,3,2
4586,73.51%,True,12.59766667,May,Returning_Visitor,4,1
7626,73.46%,True,59.57182786,Aug,Returning_Visitor,4,1
1311,73.44%,True,4.599,Mar,Returning_Visitor,3,1
11915,73.42%,True,5.560270538,Nov,Returning_Visitor,2,1
9235,73.35%,True,20.6672459,Nov,Returning_Visitor,1,3
9392,73.34%,False,17.4767153,Nov,Returning_Visitor,2,4
11314,73.29%,False,17.46396119,Nov,Returning_Visitor,1,3
4721,73.19%,False,9.065333333,May,Returning_Visitor,3,1
6566,73.14%,True,18.74860165,Sep,Returning_Visitor,1,7
6709,73.11%,True,30.87227217,Sep,Returning_Visitor,2,1
7023,73.07%,False,13.6630847,Sep,Returning_Visitor,1,4
8007,73.04%,True,2.924161864,Nov,Returning_Visitor,3,1
6205,73.00%,False,32.73373471,Nov,New_Visitor,5,4
672,72.98%,True,3.077836066,Mar,Returning_Visitor,1,3
9141,72.94%,False,5.772982827,Nov,Returning_Visitor,2,1
12141,72.94%,True,1.240071108,Nov,Returning_Visitor,1,8
5446,72.91%,False,16.56478478,Oct,Returning_Visitor,2,7
7380,72.83%,False,14.22049566,Aug,Returning_Visitor,1,2
5689,72.78%,False,246.7585902,Oct,New_Visitor,2,8
2017,72.74%,True,1.592774194,Mar,Returning_Visitor,1,4
3097,72.74%,True,17.39171429,May,Returning_Visitor,3,3
11167,72.69%,False,38.19067209,Nov,Returning_Visitor,2,9
2572,72.45%,True,9.511714286,May,Returning_Visitor,11,2
10803,72.43%,True,0.850509525,Nov,Returning_Visitor,1,1
7769,72.39%,True,27.60143046,Oct,New_Visitor,5,4
1365,72.30%,True,3.889459459,Mar,Returning_Visitor,2,7
5401,72.29%,False,3.296827304,June,Returning_Visitor,3,2
11106,72.25%,False,5.133911853,Nov,Returning_Visitor,2,1
1484,72.25%,True,12.0921619,Mar,Returning_Visitor,2,6
11192,72.25%,False,12.20780052,Nov,Returning_Visitor,1,1
9833,72.22%,False,7.983438638,Nov,Returning_Visitor,2,7
5613,72.21%,False,17.92758699,Nov,Returning_Visitor,4,1
11529,72.17%,False,32.13922216,Nov,Returning_Visitor,1,1
2765,72.17%,True,13.11733918,May,Returning_Visitor,14,1
8949,72.08%,False,7.150073241,Nov,Returning_Visitor,13,6
5487,72.07%,True,20.55494533,Sep,Returning_Visitor,1,1
1597,72.02%,True,29.35629782,Mar,Returning_Visitor,3,1
1343,72.01%,True,2.179730769,Mar,Returning_Visitor,11,2
7787,71.99%,False,16.35155923,Nov,Returning_Visitor,4,3
11247,71.93%,False,26.25948159,Dec,Returning_Visitor,10,2
2309,71.93%,True,32.799375,May,Returning_Visitor,4,6
2507,71.93%,True,29.77418182,May,Returning_Visitor,2,4
2015,71.91%,True,16.1728,Mar,Returning_Visitor,2,3
1848,71.88%,True,1.660118182,Mar,Returning_Visitor,3,7
5925,71.85%,True,10.17711218,Sep,Returning_Visitor,4,1
2159,71.82%,False,23.069,May,Returning_Visitor,5,1
8535,71.80%,True,9.594846798,Nov,Returning_Visitor,2,1
1969,71.80%,True,5.576720936,Mar,Returning_Visitor,2,4
1549,71.77%,True,19.53495497,Mar,Returning_Visitor,2,3
9616,71.70%,False,1.984555788,Nov,Returning_Visitor,3,1
6840,71.69%,True,6.324477083,Aug,Returning_Visitor,2,8
1626,71.69%,True,30.897985,Mar,New_Visitor,8,1
1415,71.67%,False,14.322,Mar,Returning_Visitor,2,6
3496,71.66%,True,7.204613682,May,Returning_Visitor,4,6
9034,71.61%,True,45.15513521,Nov,Returning_Visitor,2,1
11928,71.54%,True,56.57877343,Nov,Returning_Visitor,3,1
7117,71.36%,True,5.818151241,Oct,Returning_Visitor,2,1
6124,71.35%,True,23.07581495,Oct,Returning_Visitor,2,1
11372,71.35%,True,21.81920724,Nov,Returning_Visitor,1,2
5910,71.18%,True,31.91414045,Sep,Returning_Visitor,2,3
8639,71.13%,True,15.15643787,Nov,Returning_Visitor,3,1
8881,71.10%,False,12.74039337,Nov,Returning_Visitor,1,4
12059,71.00%,True,77.64914484,Dec,Returning_Visitor,2,1
8274,70.99%,True,24.10206377,Dec,New_Visitor,2,1
5471,70.98%,True,0.847337986,June,Returning_Visitor,7,1
4875,70.97%,False,11.33463158,May,Returning_Visitor,4,2
7650,70.91%,True,6.328693274,Oct,Returning_Visitor,1,1
10327,70.84%,True,8.44235219,Nov,Returning_Visitor,1,1
3487,70.82%,False,52.08342857,May,Returning_Visitor,4,1
11607,70.77%,True,6.028854102,Nov,Returning_Visitor,2,2
11992,70.74%,False,38.41401623,Nov,Returning_Visitor,3,1
10088,70.61%,False,27.97341787,Nov,New_Visitor,2,3
2904,70.52%,False,75.30864691,May,Returning_Visitor,4,8
8767,70.52%,False,3.507532249,Nov,Returning_Visitor,3,1
6574,70.50%,True,27.83116147,Sep,Returning_Visitor,1,4
4052,70.48%,True,71.46597872,May,Returning_Visitor,4,2
3630,70.46%,True,10.98707143,May,Returning_Visitor,4,3
2390,70.42%,False,18.56148,May,Returning_Visitor,4,3
891,70.41%,True,3.31108,Mar,Returning_Visitor,1,1
505,70.41%,True,33.6117917,Mar,Returning_Visitor,2,9
6211,70.41%,False,10.20777685,Oct,Returning_Visitor,2,3
4070,70.40%,True,14.8513125,May,Returning_Visitor,3,7
11318,70.40%,False,41.53706414,Nov,Returning_Visitor,2,9
7386,70.38%,True,27.14408757,Sep,Returning_Visitor,2,1
711,70.38%,True,4.494741228,Mar,Returning_Visitor,1,2
9599,70.30%,True,11.70614611,Nov,Returning_Visitor,1,2
7581,70.29%,False,30.84751033,Sep,Returning_Visitor,3,9
8379,70.23%,False,5.698585477,Nov,Returning_Visitor,2,1
6483,70.20%,False,11.11383981,Nov,Returning_Visitor,2,2
11468,70.19%,False,40.65671234,Nov,Returning_Visitor,2,1
3485,70.17%,False,31.903875,May,Returning_Visitor,3,1
7828,70.14%,True,20.503488,Nov,Returning_Visitor,1,1
9668,70.14%,True,15.27655756,Dec,Returning_Visitor,2,3
11148,70.10%,True,42.22150549,Nov,Returning_Visitor,2,4
836,70.09%,False,15.32910159,Mar,Returning_Visitor,2,3
1508,70.07%,False,9.401136585,Mar,Returning_Visitor,2,2
12081,70.05%,True,7.014753437,Nov,Returning_Visitor,3,3
10789,70.04%,False,3.83397413,Nov,Returning_Visitor,1,2
10981,70.02%,True,5.157803677,Dec,Returning_Visitor,2,1
