Session_ID,Purchase_Probability,Revenue,PageValues,Month,VisitorType,TrafficType,Region,Purchase_Probability_Clean,Cluster,Cluster_Name
7663,85.26%,True,17.81649911,Oct,Returning_Visitor,2,1,0.8526,2,Window Shoppers
7007,85.26%,True,10.19295165,Nov,Returning_Visitor,2,6,0.8526,2,Window Shoppers
9642,85.24%,True,15.56462164,Nov,Returning_Visitor,2,1,0.8523999999999999,2,Window Shoppers
11540,85.16%,True,77.97458009,Dec,Returning_Visitor,2,4,0.8515999999999999,2,Window Shoppers
4255,85.15%,True,7.609371429,May,Returning_Visitor,3,6,0.8515,2,Window Shoppers
8296,85.10%,True,37.05600958,Nov,Returning_Visitor,2,3,0.851,2,Window Shoppers
11421,85.09%,True,14.94379331,Nov,Returning_Visitor,2,1,0.8509,2,Window Shoppers
1922,85.06%,True,9.053081561,Mar,Returning_Visitor,1,1,0.8506,2,Window Shoppers
3078,85.06%,True,80.04344186,May,Returning_Visitor,4,1,0.8506,2,Window Shoppers
7634,85.06%,False,4.718931118,Oct,Returning_Visitor,2,2,0.8506,2,Window Shoppers
4609,85.05%,True,27.664,May,Returning_Visitor,6,2,0.8504999999999999,2,Window Shoppers
11938,85.02%,True,16.43637285,Nov,Returning_Visitor,2,1,0.8502,2,Window Shoppers
10980,85.00%,False,5.376740585,Nov,Returning_Visitor,2,1,0.85,2,Window Shoppers
9879,84.99%,False,8.174728678,Nov,Returning_Visitor,8,1,0.8499,2,Window Shoppers
2898,84.98%,True,25.194,May,Returning_Visitor,4,3,0.8498,2,Window Shoppers
6652,84.98%,True,22.9772856,Nov,Returning_Visitor,13,2,0.8498,2,Window Shoppers
11982,84.96%,True,5.45243266,Nov,Returning_Visitor,2,1,0.8495999999999999,2,Window Shoppers
7967,84.96%,True,37.21183634,Nov,Returning_Visitor,3,1,0.8495999999999999,2,Window Shoppers
6793,84.90%,True,37.86167396,Nov,Returning_Visitor,3,3,0.8490000000000001,2,Window Shoppers
9748,84.87%,True,20.15710234,Nov,Returning_Visitor,2,1,0.8487,2,Window Shoppers
12188,84.86%,True,1.582473154,Nov,Returning_Visitor,2,1,0.8486,2,Window Shoppers
7766,84.85%,True,36.65735004,Jul,New_Visitor,2,6,0.8484999999999999,2,Window Shoppers
11240,84.80%,True,23.27552205,Nov,Returning_Visitor,2,1,0.848,2,Window Shoppers
2269,84.79%,True,12.63441176,May,New_Visitor,3,1,0.8479000000000001,2,Window Shoppers
7404,84.79%,True,3.92827844,Sep,Returning_Visitor,4,1,0.8479000000000001,2,Window Shoppers
8812,84.78%,True,19.27621155,Nov,Returning_Visitor,2,1,0.8478,2,Window Shoppers
8582,84.75%,True,102.4922188,Nov,Returning_Visitor,1,2,0.8475,2,Window Shoppers
6222,84.75%,True,23.15073799,Oct,New_Visitor,5,3,0.8475,2,Window Shoppers
4849,84.72%,True,109.5876,May,Returning_Visitor,6,7,0.8472,2,Window Shoppers
8257,84.71%,True,6.229994739,Nov,Returning_Visitor,2,1,0.8471,2,Window Shoppers
6439,84.71%,True,10.7869918,Aug,Returning_Visitor,1,2,0.8471,2,Window Shoppers
3557,84.70%,True,36.51581481,May,Returning_Visitor,2,1,0.847,2,Window Shoppers
5909,84.69%,False,11.27445733,Nov,Returning_Visitor,2,1,0.8469,2,Window Shoppers
2021,84.66%,True,91.98,Mar,Returning_Visitor,1,3,0.8466,2,Window Shoppers
11993,84.64%,True,40.72562976,Dec,New_Visitor,2,1,0.8464,2,Window Shoppers
7013,84.64%,True,32.41773364,Oct,Returning_Visitor,2,4,0.8464,2,Window Shoppers
10287,84.57%,True,60.42298474,Nov,Returning_Visitor,2,1,0.8456999999999999,2,Window Shoppers
11620,84.57%,True,16.64099403,Nov,Returning_Visitor,2,1,0.8456999999999999,2,Window Shoppers
1800,84.56%,True,39.7173,Mar,Returning_Visitor,2,1,0.8456,2,Window Shoppers
1831,84.56%,False,10.32166068,Mar,Returning_Visitor,2,1,0.8456,2,Window Shoppers
4528,84.56%,True,16.10052632,May,Returning_Visitor,5,2,0.8456,2,Window Shoppers
9480,84.54%,False,67.39709637,Nov,Returning_Visitor,2,3,0.8454,2,Window Shoppers
2524,84.53%,False,57.584,May,Returning_Visitor,4,1,0.8453,2,Window Shoppers
10180,84.53%,True,3.187495058,Nov,Returning_Visitor,8,5,0.8453,2,Window Shoppers
9192,84.51%,True,18.61684302,Nov,Returning_Visitor,2,6,0.8451000000000001,2,Window Shoppers
5881,84.51%,True,31.99181419,Oct,Returning_Visitor,2,1,0.8451000000000001,2,Window Shoppers
11484,84.46%,False,0.651781814,Nov,Returning_Visitor,2,1,0.8445999999999999,2,Window Shoppers
961,84.45%,True,13.46406308,Mar,Returning_Visitor,8,3,0.8445,2,Window Shoppers
8714,84.43%,True,33.11000268,Nov,Returning_Visitor,2,1,0.8443,2,Window Shoppers
6542,84.42%,True,18.30205576,Sep,Returning_Visitor,1,2,0.8442000000000001,2,Window Shoppers
318,84.42%,True,7.103020833,Mar,Returning_Visitor,1,6,0.8442000000000001,2,Window Shoppers
3068,84.42%,True,12.55885714,May,Returning_Visitor,2,7,0.8442000000000001,2,Window Shoppers
7642,84.40%,True,20.65287956,Oct,Returning_Visitor,2,3,0.8440000000000001,2,Window Shoppers
11292,84.35%,False,14.57483754,Nov,Returning_Visitor,3,1,0.8434999999999999,2,Window Shoppers
6995,84.35%,True,87.30695843,Aug,Returning_Visitor,2,2,0.8434999999999999,2,Window Shoppers
6334,84.34%,True,94.10360412,Oct,Returning_Visitor,4,2,0.8434,2,Window Shoppers
10042,84.34%,True,30.60955642,Nov,Returning_Visitor,2,1,0.8434,2,Window Shoppers
2197,84.33%,True,34.99166667,May,Returning_Visitor,4,5,0.8432999999999999,2,Window Shoppers
6599,84.32%,True,10.79250883,Jul,Returning_Visitor,1,1,0.8432,2,Window Shoppers
12152,84.30%,True,36.39286104,Dec,New_Visitor,2,1,0.843,2,Window Shoppers
7532,84.30%,True,1.453922921,Oct,Returning_Visitor,2,1,0.843,2,Window Shoppers
6723,84.29%,True,24.83718656,June,Returning_Visitor,13,4,0.8429000000000001,2,Window Shoppers
5599,84.28%,True,8.150811238,June,Returning_Visitor,2,4,0.8428,2,Window Shoppers
5790,84.23%,True,9.253161679,Sep,New_Visitor,5,6,0.8423,2,Window Shoppers
8494,84.23%,True,6.664927724,Nov,Returning_Visitor,2,1,0.8423,2,Window Shoppers
8943,84.20%,True,16.74209908,Nov,Returning_Visitor,2,3,0.8420000000000001,2,Window Shoppers
5046,84.16%,True,36.89921429,May,Returning_Visitor,4,1,0.8416,2,Window Shoppers
7057,84.16%,True,31.72080812,Nov,New_Visitor,5,5,0.8416,2,Window Shoppers
11888,84.11%,False,27.61403036,Nov,Returning_Visitor,2,1,0.8411,2,Window Shoppers
5759,84.10%,True,11.78466261,Jul,Returning_Visitor,5,1,0.841,2,Window Shoppers
12043,84.07%,True,11.30850046,Nov,Returning_Visitor,3,1,0.8406999999999999,2,Window Shoppers
1095,84.00%,True,40.7932,Mar,Returning_Visitor,2,7,0.84,2,Window Shoppers
12195,83.95%,False,3.685400817,Dec,Returning_Visitor,2,1,0.8395,2,Window Shoppers
6796,83.94%,True,15.45198077,Sep,Returning_Visitor,1,1,0.8393999999999999,2,Window Shoppers
7893,83.93%,True,26.18852293,Jul,Returning_Visitor,1,1,0.8393,2,Window Shoppers
3860,83.91%,True,42.95612903,May,Returning_Visitor,1,1,0.8391,2,Window Shoppers
8930,83.91%,True,51.36077038,Nov,Returning_Visitor,2,3,0.8391,2,Window Shoppers
11431,83.91%,False,16.43784656,Nov,New_Visitor,8,1,0.8391,2,Window Shoppers
6636,83.91%,True,18.87145759,Aug,Returning_Visitor,1,3,0.8391,2,Window Shoppers
6096,83.88%,True,6.189215434,Aug,Returning_Visitor,1,4,0.8388,2,Window Shoppers
11580,83.87%,True,21.39566828,Nov,Returning_Visitor,2,1,0.8387,2,Window Shoppers
9842,83.87%,True,9.641067457,Nov,Returning_Visitor,2,3,0.8387,2,Window Shoppers
6345,83.78%,False,166.3735531,June,New_Visitor,5,1,0.8378,2,Window Shoppers
421,83.76%,True,18.36804916,Mar,Returning_Visitor,2,1,0.8376,2,Window Shoppers
3322,83.74%,True,11.19189333,May,Returning_Visitor,3,6,0.8373999999999999,2,Window Shoppers
6603,83.72%,False,37.5474164,Nov,Returning_Visitor,2,1,0.8371999999999999,2,Window Shoppers
8031,83.72%,False,42.28127491,Nov,Returning_Visitor,13,1,0.8371999999999999,2,Window Shoppers
10037,83.70%,False,0.548811351,Nov,Returning_Visitor,11,1,0.8370000000000001,2,Window Shoppers
12056,83.70%,True,19.56746389,Nov,Returning_Visitor,13,2,0.8370000000000001,2,Window Shoppers
2552,83.69%,True,54.33103704,May,Returning_Visitor,4,2,0.8369,2,Window Shoppers
9633,83.67%,True,167.2308336,Nov,Returning_Visitor,10,4,0.8367,2,Window Shoppers
5975,83.65%,False,12.5740183,Nov,Returning_Visitor,2,1,0.8365,2,Window Shoppers
6953,83.64%,True,11.21330466,Oct,New_Visitor,2,7,0.8364,2,Window Shoppers
7732,83.62%,True,9.284545518,Nov,Returning_Visitor,2,1,0.8362,2,Window Shoppers
1477,83.61%,True,18.95323404,Mar,New_Visitor,8,3,0.8361,2,Window Shoppers
10218,83.61%,True,2.54795624,Nov,Returning_Visitor,2,3,0.8361,2,Window Shoppers
10292,83.54%,True,8.21617792,Nov,Returning_Visitor,2,3,0.8354,2,Window Shoppers
8782,83.54%,True,19.73335395,Nov,Returning_Visitor,2,2,0.8354,2,Window Shoppers
10758,83.53%,True,7.963976424,Nov,Returning_Visitor,2,2,0.8353,2,Window Shoppers
8730,83.51%,True,8.505586651,Nov,Returning_Visitor,2,7,0.8351000000000001,2,Window Shoppers
6860,83.50%,True,48.7880688,Jul,Returning_Visitor,3,3,0.835,2,Window Shoppers
5129,83.49%,True,21.318,May,Returning_Visitor,2,4,0.8349,2,Window Shoppers
11999,83.49%,True,4.48567854,Nov,Returning_Visitor,2,1,0.8349,2,Window Shoppers
4859,83.43%,True,32.98533333,May,Returning_Visitor,4,1,0.8343,2,Window Shoppers
11902,83.41%,True,22.02071582,Nov,Returning_Visitor,2,2,0.8341,2,Window Shoppers
10419,83.41%,True,68.84905671,Dec,Returning_Visitor,1,9,0.8341,2,Window Shoppers
9324,83.41%,True,13.63692586,Nov,Returning_Visitor,3,1,0.8341,2,Window Shoppers
8190,83.38%,True,3.512852934,Nov,Returning_Visitor,2,1,0.8338,2,Window Shoppers
7554,83.37%,True,9.063088034,Aug,Returning_Visitor,1,2,0.8337,2,Window Shoppers
9065,83.35%,True,16.35594008,Nov,Returning_Visitor,3,3,0.8334999999999999,2,Window Shoppers
12112,83.30%,True,6.479206264,Nov,Returning_Visitor,2,1,0.833,2,Window Shoppers
3187,83.29%,True,34.26077778,May,Returning_Visitor,2,8,0.8329000000000001,2,Window Shoppers
11235,83.26%,True,26.41113767,Nov,Returning_Visitor,2,2,0.8326,2,Window Shoppers
10152,83.25%,True,1.560184165,Nov,Returning_Visitor,10,3,0.8325,2,Window Shoppers
9656,83.25%,True,24.7526533,Nov,Returning_Visitor,2,4,0.8325,2,Window Shoppers
7141,83.21%,False,9.098216282,Nov,Returning_Visitor,2,3,0.8321,2,Window Shoppers
3101,83.21%,True,41.86896,May,Returning_Visitor,4,1,0.8321,2,Window Shoppers
6808,83.17%,True,35.89140755,Aug,New_Visitor,2,3,0.8317,2,Window Shoppers
5518,83.16%,True,10.89761784,Oct,Returning_Visitor,2,3,0.8316,2,Window Shoppers
9266,83.14%,True,1.53931845,Nov,Returning_Visitor,2,1,0.8314,2,Window Shoppers
6151,83.14%,False,28.32886648,Jul,Returning_Visitor,2,7,0.8314,2,Window Shoppers
9468,83.14%,True,32.56725746,Nov,Returning_Visitor,2,2,0.8314,2,Window Shoppers
11140,83.13%,True,3.960306296,Nov,Returning_Visitor,3,1,0.8312999999999999,2,Window Shoppers
9114,83.10%,True,37.59646822,Nov,Returning_Visitor,2,6,0.831,2,Window Shoppers
484,83.09%,False,10.10222222,Mar,Returning_Visitor,10,1,0.8309000000000001,2,Window Shoppers
7275,83.06%,True,45.12532172,Nov,Returning_Visitor,2,3,0.8306,2,Window Shoppers
7939,83.06%,True,75.27712913,Nov,Returning_Visitor,2,1,0.8306,2,Window Shoppers
10889,83.05%,True,12.07905093,Nov,Returning_Visitor,3,2,0.8305,2,Window Shoppers
9715,83.03%,False,29.76290794,Nov,Returning_Visitor,2,1,0.8303,2,Window Shoppers
8604,83.02%,True,1.818480813,Nov,Returning_Visitor,10,1,0.8301999999999999,2,Window Shoppers
1858,82.99%,True,39.65538156,Mar,Returning_Visitor,1,1,0.8299,2,Window Shoppers
11844,82.96%,True,1.451867861,Nov,Returning_Visitor,2,1,0.8295999999999999,2,Window Shoppers
767,82.96%,True,9.15008,Mar,Returning_Visitor,2,1,0.8295999999999999,2,Window Shoppers
1605,82.95%,True,33.14514286,Mar,Returning_Visitor,2,1,0.8295,2,Window Shoppers
8560,82.92%,True,108.9089884,Nov,Returning_Visitor,2,1,0.8292,2,Window Shoppers
12104,82.91%,True,8.482951523,Dec,Returning_Visitor,6,3,0.8291,2,Window Shoppers
2618,82.88%,True,4.7095,May,Returning_Visitor,2,9,0.8288,2,Window Shoppers
8103,82.86%,False,6.099899016,Nov,Returning_Visitor,2,1,0.8286,2,Window Shoppers
11704,82.86%,True,3.012181822,Nov,Returning_Visitor,13,4,0.8286,2,Window Shoppers
10198,82.83%,True,105.260972,Dec,Returning_Visitor,10,3,0.8283,2,Window Shoppers
11336,82.81%,True,7.907379545,Nov,New_Visitor,2,3,0.8281000000000001,2,Window Shoppers
965,82.80%,True,28.39335492,Mar,Returning_Visitor,1,3,0.828,2,Window Shoppers
4932,82.76%,True,28.16275,May,New_Visitor,3,1,0.8276,2,Window Shoppers
9937,82.76%,True,11.73221807,Nov,Returning_Visitor,2,3,0.8276,2,Window Shoppers
11681,82.75%,True,21.03233592,Nov,Returning_Visitor,3,3,0.8275,2,Window Shoppers
3983,82.71%,True,22.74458333,May,Returning_Visitor,13,6,0.8271,2,Window Shoppers
11387,82.69%,False,46.62801597,Dec,Returning_Visitor,6,6,0.8269,2,Window Shoppers
7698,82.68%,True,19.24405095,Sep,Returning_Visitor,1,1,0.8268000000000001,2,Window Shoppers
10607,82.67%,True,40.01028435,Nov,Returning_Visitor,1,4,0.8267,2,Window Shoppers
9990,82.62%,False,2.442153455,Nov,Returning_Visitor,2,1,0.8262,2,Window Shoppers
5255,82.56%,False,22.319125,May,Returning_Visitor,4,4,0.8256,2,Window Shoppers
10267,82.56%,False,1.257438906,Nov,Returning_Visitor,2,1,0.8256,2,Window Shoppers
9536,82.55%,True,28.11635484,Nov,Returning_Visitor,13,1,0.8255,2,Window Shoppers
10188,82.55%,True,43.71856886,Nov,Returning_Visitor,2,1,0.8255,2,Window Shoppers
12064,82.54%,False,5.145928873,Nov,Returning_Visitor,13,1,0.8254,2,Window Shoppers
8187,82.53%,True,14.67198629,Nov,Returning_Visitor,2,1,0.8253,2,Window Shoppers
7222,82.50%,False,13.52088614,Nov,Returning_Visitor,2,5,0.825,2,Window Shoppers
8744,82.47%,True,20.5924708,Nov,Returning_Visitor,2,1,0.8247,2,Window Shoppers
7600,82.38%,False,4.90908873,Jul,Returning_Visitor,2,3,0.8238,2,Window Shoppers
11840,82.37%,True,5.932009013,Nov,Returning_Visitor,2,2,0.8237000000000001,2,Window Shoppers
2193,82.36%,True,18.46989474,May,Returning_Visitor,4,1,0.8236,2,Window Shoppers
9098,82.32%,True,23.82324931,Nov,Returning_Visitor,1,1,0.8231999999999999,2,Window Shoppers
10159,82.29%,False,31.38886179,Dec,Other,2,1,0.8229000000000001,2,Window Shoppers
8209,82.29%,True,21.6018009,Nov,Returning_Visitor,1,1,0.8229000000000001,2,Window Shoppers
10677,82.29%,True,10.0986778,Nov,Returning_Visitor,2,3,0.8229000000000001,2,Window Shoppers
5357,82.26%,True,19.448,May,Returning_Visitor,1,5,0.8226,2,Window Shoppers
12022,82.24%,True,0.818306551,Nov,Returning_Visitor,2,3,0.8223999999999999,2,Window Shoppers
7735,82.23%,False,24.16451021,Aug,Returning_Visitor,2,1,0.8223,2,Window Shoppers
5314,82.21%,True,19.11506897,May,Returning_Visitor,4,7,0.8220999999999999,2,Window Shoppers
5064,82.21%,True,3.111047059,May,Returning_Visitor,4,1,0.8220999999999999,2,Window Shoppers
11787,82.19%,True,20.04842101,Nov,Returning_Visitor,2,3,0.8219,2,Window Shoppers
5873,82.18%,True,13.73292849,Jul,Returning_Visitor,1,3,0.8218000000000001,2,Window Shoppers
7342,82.18%,True,12.58722248,Sep,Returning_Visitor,4,7,0.8218000000000001,2,Window Shoppers
8772,82.16%,False,57.48364657,Nov,Returning_Visitor,1,1,0.8216,2,Window Shoppers
6529,82.15%,True,87.25396293,Nov,New_Visitor,2,3,0.8215,2,Window Shoppers
6739,82.13%,True,7.36509031,Aug,Returning_Visitor,2,4,0.8212999999999999,2,Window Shoppers
7701,82.13%,True,28.40448178,Sep,Returning_Visitor,2,2,0.8212999999999999,2,Window Shoppers
7112,82.13%,True,48.73081038,Oct,Returning_Visitor,6,3,0.8212999999999999,2,Window Shoppers
1140,82.12%,True,13.28355556,Mar,Returning_Visitor,2,4,0.8212,2,Window Shoppers
9950,82.10%,True,27.77725875,Dec,Returning_Visitor,1,4,0.821,2,Window Shoppers
10330,82.10%,False,16.98117776,Nov,Returning_Visitor,10,2,0.821,2,Window Shoppers
6972,82.09%,False,69.91439226,Nov,Returning_Visitor,2,5,0.8209000000000001,2,Window Shoppers
8743,82.03%,True,1.79107248,Nov,Returning_Visitor,2,3,0.8203,2,Window Shoppers
8472,82.02%,True,73.35866939,Nov,Returning_Visitor,2,1,0.8201999999999999,2,Window Shoppers
9072,82.02%,True,6.017563943,Nov,Returning_Visitor,3,1,0.8201999999999999,2,Window Shoppers
5671,82.02%,True,3.998184141,Nov,Returning_Visitor,3,7,0.8201999999999999,2,Window Shoppers
10194,81.93%,True,1.114150182,Nov,Returning_Visitor,2,3,0.8193,2,Window Shoppers
1693,81.93%,True,14.10053333,Mar,Returning_Visitor,2,8,0.8193,2,Window Shoppers
9128,81.92%,True,14.67222588,Dec,Returning_Visitor,2,8,0.8192,2,Window Shoppers
1396,81.91%,True,10.23187302,Mar,Returning_Visitor,6,3,0.8190999999999999,2,Window Shoppers
9455,81.88%,True,2.209003373,Nov,Returning_Visitor,2,1,0.8188,2,Window Shoppers
7021,81.84%,True,13.49047237,Nov,Returning_Visitor,2,8,0.8184,2,Window Shoppers
6676,81.83%,True,31.44363136,Oct,Returning_Visitor,2,6,0.8183,2,Window Shoppers
8829,81.80%,True,60.07483189,Nov,Returning_Visitor,2,1,0.818,2,Window Shoppers
2073,81.79%,True,10.94723077,May,Returning_Visitor,3,1,0.8179000000000001,2,Window Shoppers
8202,81.78%,True,73.98253901,Dec,Returning_Visitor,1,1,0.8178,2,Window Shoppers
9934,81.78%,True,5.28608849,Nov,Returning_Visitor,2,3,0.8178,2,Window Shoppers
9243,81.71%,False,6.733744751,Nov,Returning_Visitor,2,1,0.8170999999999999,2,Window Shoppers
8161,81.71%,False,3.322866215,Nov,Returning_Visitor,7,5,0.8170999999999999,2,Window Shoppers
5797,81.71%,True,31.90320066,Aug,Returning_Visitor,3,2,0.8170999999999999,2,Window Shoppers
11367,81.71%,False,8.833510027,Nov,Returning_Visitor,2,3,0.8170999999999999,2,Window Shoppers
11332,81.71%,True,34.79013586,Dec,New_Visitor,2,3,0.8170999999999999,2,Window Shoppers
7963,81.66%,True,17.77043431,Nov,Returning_Visitor,2,1,0.8166,2,Window Shoppers
1794,81.66%,False,2.3976,Mar,Returning_Visitor,1,7,0.8166,2,Window Shoppers
11743,81.65%,True,30.83748589,Dec,Returning_Visitor,1,3,0.8165,2,Window Shoppers
3370,81.64%,True,14.9925,May,Returning_Visitor,3,3,0.8164,2,Window Shoppers
665,81.60%,False,18.5847619,Mar,Returning_Visitor,3,1,0.816,2,Window Shoppers
5136,81.59%,True,29.90282143,May,New_Visitor,2,9,0.8159000000000001,2,Window Shoppers
10562,81.54%,True,17.85338057,Dec,Returning_Visitor,1,1,0.8154,2,Window Shoppers
11402,81.53%,False,6.420746096,Nov,Returning_Visitor,2,2,0.8153,2,Window Shoppers
10016,81.53%,False,14.62413644,Nov,Returning_Visitor,2,2,0.8153,2,Window Shoppers
11321,81.51%,True,29.38287135,Dec,Returning_Visitor,2,1,0.8151,2,Window Shoppers
7446,81.50%,True,17.27062073,Nov,Returning_Visitor,2,5,0.815,2,Window Shoppers
6999,81.48%,True,8.285119366,Oct,Returning_Visitor,1,8,0.8148000000000001,2,Window Shoppers
3989,81.47%,True,25.38925926,May,Returning_Visitor,2,1,0.8147,2,Window Shoppers
10025,81.47%,True,13.24667166,Nov,Returning_Visitor,10,4,0.8147,2,Window Shoppers
11565,81.44%,True,75.50833257,Dec,Returning_Visitor,2,7,0.8144,2,Window Shoppers
5399,81.43%,True,32.70034468,Jul,Returning_Visitor,1,6,0.8143,2,Window Shoppers
841,81.41%,True,11.1076505,Mar,Returning_Visitor,2,1,0.8140999999999999,2,Window Shoppers
11437,81.38%,False,0.789591795,Nov,Returning_Visitor,2,2,0.8138,2,Window Shoppers
1072,81.38%,False,21.92521348,Mar,Returning_Visitor,1,6,0.8138,2,Window Shoppers
9075,81.37%,False,3.0265717,Nov,Returning_Visitor,6,3,0.8137000000000001,2,Window Shoppers
11450,81.37%,False,3.014025584,Nov,Returning_Visitor,2,1,0.8137000000000001,2,Window Shoppers
2139,81.36%,True,59.988,May,Returning_Visitor,2,1,0.8136,2,Window Shoppers
11862,81.32%,False,4.452664494,Nov,Returning_Visitor,2,3,0.8131999999999999,2,Window Shoppers
5165,81.27%,False,62.866,May,Returning_Visitor,13,4,0.8127,2,Window Shoppers
4553,81.25%,True,54.98,May,Returning_Visitor,3,3,0.8125,2,Window Shoppers
1875,81.24%,True,10.3572,Mar,Returning_Visitor,2,1,0.8123999999999999,2,Window Shoppers
8005,81.23%,True,46.6785275,Nov,Returning_Visitor,2,3,0.8123,2,Window Shoppers
4154,81.23%,False,19.34826667,May,Returning_Visitor,1,6,0.8123,2,Window Shoppers
7088,81.21%,True,4.428052445,Nov,Returning_Visitor,3,6,0.8120999999999999,2,Window Shoppers
10366,81.20%,True,34.60160214,Nov,Returning_Visitor,2,6,0.812,2,Window Shoppers
9369,81.18%,False,44.33548922,Nov,Returning_Visitor,2,7,0.8118000000000001,2,Window Shoppers
5535,81.17%,True,27.287869,Oct,Returning_Visitor,1,4,0.8117,2,Window Shoppers
7408,81.15%,True,33.05509961,Nov,Returning_Visitor,2,7,0.8115000000000001,2,Window Shoppers
6503,81.13%,True,4.760328465,Jul,Returning_Visitor,1,4,0.8112999999999999,2,Window Shoppers
5488,81.13%,False,39.96971545,Aug,Returning_Visitor,4,1,0.8112999999999999,2,Window Shoppers
10918,81.13%,False,7.059929851,Nov,Returning_Visitor,2,6,0.8112999999999999,2,Window Shoppers
11793,81.12%,True,3.05990612,Nov,Returning_Visitor,2,9,0.8112,2,Window Shoppers
10040,81.12%,True,22.42576795,Nov,Returning_Visitor,2,1,0.8112,2,Window Shoppers
8901,81.12%,True,4.113391331,Nov,Returning_Visitor,13,1,0.8112,2,Window Shoppers
12128,81.10%,True,31.81967723,Dec,Returning_Visitor,2,8,0.8109999999999999,2,Window Shoppers
7115,81.09%,True,17.72722287,June,Returning_Visitor,2,5,0.8109000000000001,2,Window Shoppers
11691,81.07%,False,23.33239205,Nov,Returning_Visitor,10,1,0.8107,2,Window Shoppers
5376,81.05%,True,19.82770888,Jul,Returning_Visitor,13,7,0.8105,2,Window Shoppers
9901,81.03%,True,2.638074656,Nov,Returning_Visitor,10,1,0.8103,2,Window Shoppers
2530,80.91%,False,18.370625,May,Returning_Visitor,4,1,0.8090999999999999,2,Window Shoppers
11892,80.85%,True,13.64300463,Dec,Returning_Visitor,3,3,0.8085,2,Window Shoppers
3305,80.82%,True,14.75710476,May,Returning_Visitor,3,1,0.8081999999999999,2,Window Shoppers
11044,80.82%,True,4.289678861,Nov,Returning_Visitor,2,3,0.8081999999999999,2,Window Shoppers
3606,80.81%,True,43.99,May,Returning_Visitor,2,3,0.8081,2,Window Shoppers
8262,80.81%,True,2.038399449,Nov,Returning_Visitor,10,1,0.8081,2,Window Shoppers
7171,80.81%,False,47.65907425,June,Returning_Visitor,4,2,0.8081,2,Window Shoppers
9916,80.80%,True,10.3889438,Nov,Returning_Visitor,3,4,0.8079999999999999,2,Window Shoppers
9736,80.79%,True,5.770973155,Nov,Returning_Visitor,13,1,0.8079000000000001,2,Window Shoppers
12154,80.76%,False,18.67564853,Nov,Returning_Visitor,1,1,0.8076000000000001,2,Window Shoppers
10196,80.75%,True,11.37726052,Nov,Returning_Visitor,2,2,0.8075,2,Window Shoppers
4266,80.71%,False,13.11145455,May,Returning_Visitor,13,5,0.8070999999999999,2,Window Shoppers
10203,80.70%,True,27.75787044,Nov,Returning_Visitor,1,3,0.807,2,Window Shoppers
798,80.70%,True,13.00183962,Mar,Returning_Visitor,2,2,0.807,2,Window Shoppers
3961,80.66%,False,10.07328,May,Returning_Visitor,3,8,0.8066,2,Window Shoppers
8818,80.63%,True,6.49391045,Nov,Returning_Visitor,10,3,0.8062999999999999,2,Window Shoppers
7198,80.62%,True,0.714623214,June,Returning_Visitor,2,1,0.8062,2,Window Shoppers
11234,80.58%,False,18.08071442,Nov,New_Visitor,2,1,0.8058,2,Window Shoppers
8032,80.57%,False,2.514977953,Nov,Returning_Visitor,3,1,0.8057,2,Window Shoppers
3705,80.56%,False,37.60935484,May,Returning_Visitor,2,1,0.8056,2,Window Shoppers
9822,80.54%,True,9.581162201,Nov,Returning_Visitor,3,1,0.8054000000000001,2,Window Shoppers
685,80.51%,True,69.43043195,Mar,Returning_Visitor,3,3,0.8051,2,Window Shoppers
4680,80.49%,True,27.81913043,May,Returning_Visitor,4,3,0.8049,2,Window Shoppers
4335,80.48%,False,18.844,May,Returning_Visitor,4,3,0.8048000000000001,2,Window Shoppers
260,80.47%,True,8.772473118,Mar,Returning_Visitor,2,3,0.8047,2,Window Shoppers
194,80.46%,True,19.34265017,Mar,New_Visitor,2,4,0.8046,2,Window Shoppers
2715,80.45%,True,14.96432,May,Returning_Visitor,20,4,0.8045,2,Window Shoppers
4058,80.40%,False,26.34343478,May,Returning_Visitor,11,6,0.804,2,Window Shoppers
5976,80.39%,True,12.39204312,Sep,Returning_Visitor,2,6,0.8039000000000001,2,Window Shoppers
11769,80.38%,True,0.951933747,Nov,Returning_Visitor,2,3,0.8038,2,Window Shoppers
8520,80.31%,True,10.11599409,Nov,Returning_Visitor,3,1,0.8031,2,Window Shoppers
5113,80.31%,True,39.15,May,Returning_Visitor,6,3,0.8031,2,Window Shoppers
10675,80.30%,False,5.698711043,Nov,Returning_Visitor,2,3,0.8029999999999999,2,Window Shoppers
3290,80.29%,True,9.380377049,May,Returning_Visitor,2,6,0.8029000000000001,2,Window Shoppers
9126,80.28%,True,18.60589711,Nov,New_Visitor,20,9,0.8028,2,Window Shoppers
11415,80.23%,True,48.60623685,Nov,Returning_Visitor,3,1,0.8023,2,Window Shoppers
2376,80.23%,False,33.6501,May,Returning_Visitor,2,3,0.8023,2,Window Shoppers
9902,80.22%,True,5.04016763,Nov,Returning_Visitor,11,3,0.8022,2,Window Shoppers
7432,80.22%,True,27.93478267,Jul,Returning_Visitor,4,4,0.8022,2,Window Shoppers
377,80.22%,True,16.14384,Mar,Returning_Visitor,2,4,0.8022,2,Window Shoppers
6579,80.21%,True,18.08644865,Jul,Returning_Visitor,4,2,0.8020999999999999,2,Window Shoppers
